id,collection,type,city,street,severity,reportBy,confidence,eventId
2853,atascos,NONE,"","Av. Pedro Montt",0,"",0,jam_1094870058
2854,atascos,NONE,"","San Martín",0,"",0,jam_1094940628
2855,atascos,NONE,"","Antonia López de Bello",0,"",0,jam_1094912758
2856,atascos,NONE,"",Transit,0,"",0,jam_1094897054
2857,atascos,NONE,"",Lastra,0,"",0,jam_1094850204
2858,alertas,HAZARD,Santiago,"Av. San Pablo",0,"",0,alert_alert-222841040/973c695e-e6db-409f-8d38-e190cb56487c
2859,alertas,JAM,"Quinta Normal","Coronel Robles",0,"",0,alert_alert-223098339/3701e9ac-44cc-4f1f-babb-b39d6871eb98
2860,alertas,POLICE,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-222880540/b7773156-cffc-4e08-9740-74cab29df7ce
2861,alertas,CHIT_CHAT,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-222865796/8cef05c4-ace2-4860-be16-a3637d49114f
2862,alertas,JAM,Santiago,"Lord Cochrane",0,"",0,alert_alert-222787912/744db01b-5fa1-4225-9109-eafbf3ad2143
2863,atascos,NONE,"","Arzobispo Larraín Gandarillas",0,"",0,jam_1095248732
2864,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1095268612
2865,atascos,NONE,"","Av. Providencia",0,"",0,jam_1094323280
2866,atascos,NONE,"","Santo Domingo",0,"",0,jam_1095232808
2867,atascos,NONE,"",Catedral,0,"",0,jam_1095314888
2868,atascos,NONE,"","Av. 5 de Abril",0,"",0,jam_1095245190
2869,atascos,NONE,"","Santa Elvira",0,"",0,jam_1095244988
2870,alertas,ACCIDENT,"Estación Central","Av. 5 de Abril",0,"",0,alert_alert-223025953/2daf03e2-6282-4215-8734-b928c32871cc
2871,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-222880698/25fc8508-99b6-47e2-af4e-d53a02431eb1
2872,atascos,NONE,"","Av. Providencia",0,"",0,jam_1095303084
2873,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-223098854/20695f51-dbc4-4942-9c78-0e416d2d45e9
2874,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-222984591/b67406e5-dc38-474f-8f4a-5a15648c33c1
2875,alertas,HAZARD,"Quinta Normal","Ernesto Samit",0,"",0,alert_alert-223098987/80d5f6f1-035f-4882-938d-f60c54b39526
2876,alertas,HAZARD,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-223069012/9eb7400f-28ff-4b38-8562-72770031583a
2877,atascos,NONE,"",Catedral,0,"",0,jam_1095678306
2878,atascos,NONE,"","Guardiamarina Ernesto Riquelme",0,"",0,jam_1095627122
2879,atascos,NONE,"","Av. 5 de Abril",0,"",0,jam_1095545096
2880,atascos,NONE,"","San Isidro",0,"",0,jam_1095607814
2881,atascos,NONE,"",Rondizzoni,0,"",0,jam_1095561240
2882,atascos,NONE,"","Jesús Diez Martínez",0,"",0,jam_1095537908
2883,atascos,NONE,"",Radal,0,"",0,jam_1095545334
2884,atascos,NONE,"","Av. Pedro Montt",0,"",0,jam_1095600014
2885,atascos,NONE,"","Coronel Souper",0,"",0,jam_1095611538
2886,atascos,NONE,"","Santiago Concha",0,"",0,jam_1095576500
2887,alertas,HAZARD,Santiago,Carmen,0,"",0,alert_alert-222945237/646b1037-7ade-4e9c-adb6-f0a7cb26de6b
2888,alertas,HAZARD,Santiago,Monjitas,0,"",0,alert_alert-223114900/758e272c-db2e-43a9-a82f-6beef03f030b
2889,alertas,JAM,Santiago,"Lord Cochrane",0,"",0,alert_alert-223064263/833ac2bb-bf75-4673-9005-faf9bb60c0b6
2890,alertas,HAZARD,"","Autopista Central",0,"",0,alert_alert-222870966/eb798e0a-3672-44db-b631-5c2c4fb31489
2891,alertas,HAZARD,Santiago,Rondizzoni,0,"",0,alert_alert-223026976/7a9fe90c-f3ea-4be0-a496-97d346e31cf1
2892,alertas,POLICE,Santiago,"San Diego",0,"",0,alert_alert-222896062/248ff57a-ebee-4bc8-968b-2966ae1e7ac3
2893,alertas,JAM,Santiago,"Marín",0,"",0,alert_alert-222905711/cf0bdf51-744d-4b53-a0d3-ad24e43d33eb
2894,alertas,JAM,Santiago,,0,"",0,alert_alert-223108667/f8c92278-0ad7-4c93-82cd-5c66f7d53e41
2895,alertas,HAZARD,"Quinta Normal","Ernesto Samit",0,"",0,alert_alert-222841229/4b3a01b3-df14-48c0-bb63-4e19e366c972
2896,alertas,JAM,Providencia,"General Bustamante",0,"",0,alert_alert-222935312/41218350-7026-4483-9bc6-c1f70f6eb5f0
2897,alertas,JAM,Santiago,"Guardiamarina Ernesto Riquelme",0,"",0,alert_alert-222697481/940015be-8410-4789-8add-d318f84781d3
2898,atascos,NONE,"","San Alfonso",0,"",0,jam_1095951668
2899,atascos,NONE,"","Salida 15 > Purísima",0,"",0,jam_1095892692
2900,alertas,HAZARD,Santiago,Catedral,0,"",0,alert_alert-223079402/f1510912-cdf2-4a6a-a4a9-ac722ab05cd4
2901,atascos,NONE,"","Ismael Valdés Vergara",0,"",0,jam_1095912266
2902,atascos,NONE,"","General Amengual",0,"",0,jam_1095607816
2903,atascos,NONE,"",Monjitas,0,"",0,jam_1095939642
2904,atascos,NONE,"","Av. Portales",0,"",0,jam_1095896572
2905,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_1095924098
2906,atascos,NONE,"",Salas,0,"",0,jam_1095967392
2907,atascos,NONE,"","Patricio Lynch",0,"",0,jam_1095889832
2908,alertas,POLICE,Santiago,"Exposición",0,"",0,alert_alert-223128879/1bcf3a1f-49f6-432d-b466-d5c27ed7ed8a
2909,alertas,POLICE,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-223100842/4239bef0-2345-4618-90d2-527113546763
2910,alertas,JAM,"","Autopista Costanera Norte",0,"",0,alert_alert-222955926/9d3d186f-f348-4f3d-8198-6f12a03d914a
2911,alertas,JAM,Santiago,Dieciocho,0,"",0,alert_alert-223010620/e221c951-ad44-432d-a778-e4c2266c5154
2912,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-222971185/a2cc7733-b8cf-4877-a457-8507b160e1cc
2913,alertas,JAM,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-223124430/0cab22c1-06f2-433b-8895-c9953f8b5995
2914,atascos,NONE,"","Manuel Thompson",0,"",0,jam_1096275792
2915,atascos,NONE,"",Teatinos,0,"",0,jam_1096267902
2916,atascos,NONE,"",Placer,0,"",0,jam_1096248696
2917,atascos,NONE,"","Coronel Robles",0,"",0,jam_1096267802
2918,atascos,NONE,"","Av. Almirante Blanco Encalada",0,"",0,jam_1094256502
2919,atascos,NONE,"","Arturo Prat",0,"",0,jam_1096201742
2920,atascos,NONE,"","Padre Miguel de Olivares",0,"",0,jam_1096291882
2921,atascos,NONE,"","San Martín",0,"",0,jam_1096275906
2922,atascos,NONE,"","Ismael Valdés Vergara",0,"",0,jam_1096236532
2923,atascos,NONE,"","General Amengual",0,"",0,jam_1096295406
2924,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1096244192
2925,atascos,NONE,"","Río de Janeiro",0,"",0,jam_1096314766
2926,atascos,NONE,"","Arturo Prat",0,"",0,jam_1096318592
2927,atascos,NONE,"",Merced,0,"",0,jam_1096233142
2928,atascos,NONE,"","Los Gladiolos",0,"",0,jam_1096307122
2929,alertas,JAM,Santiago,Lira,0,"",0,alert_alert-223163871/c7d3b329-f47f-4dd2-89ef-07595d2f124d
2930,alertas,HAZARD,"","Autopista Costanera Norte",0,"",0,alert_alert-222877425/475f0b6a-f143-4481-aa32-e16d5410a9ba
2931,alertas,HAZARD,"Estación Central","General Amengual",0,"",0,alert_alert-222897542/05e6dd1d-db04-4422-ba83-69b31e7ff13a
2932,alertas,HAZARD,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-222936618/8ecd6e88-6909-41c9-a63a-d7204016aee4
2933,alertas,HAZARD,"Estación Central","General Amengual",0,"",0,alert_alert-223145385/76955489-2cea-40ca-8073-59426644a9a1
2934,atascos,NONE,"",Marcoleta,0,"",0,jam_1096478044
2935,atascos,NONE,"","San Diego",0,"",0,jam_1094862178
2936,atascos,NONE,"","Federico Reich",0,"",0,jam_1096619644
2937,atascos,NONE,"",Monjitas,0,"",0,jam_1096623114
2938,atascos,NONE,"","Roberto Espinoza",0,"",0,jam_1096561152
2939,atascos,NONE,"","Santa Elvira",0,"",0,jam_1096552760
2940,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1096548918
2941,atascos,NONE,"","Jorge Huneeus",0,"",0,jam_1096537382
2942,atascos,NONE,"",Agustinas,0,"",0,jam_1096568556
2943,atascos,NONE,"","Av. Cardenal José María Caro",0,"",0,jam_1096626664
2944,atascos,NONE,"","José Toribio Medina",0,"",0,jam_1096626918
2945,atascos,NONE,"","Nataniel Cox",0,"",0,jam_1096561028
2946,atascos,NONE,"","Autopista Central",0,"",0,jam_1095225002
2947,atascos,NONE,"","Fernando Manterola",0,"",0,jam_1096533428
2948,alertas,HAZARD,Santiago,Teatinos,0,"",0,alert_alert-223036294/6c093680-6252-4aab-8042-577d38a09f80
2949,alertas,POLICE,Santiago,"Nataniel Cox",0,"",0,alert_alert-223178603/8a757e6a-e9f7-49f4-97e4-6998421b462e
2950,alertas,ACCIDENT,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-223165263/5c3fcd71-76fd-4381-812c-3aa7c94201cd
2951,alertas,JAM,"","Autopista Costanera Norte",0,"",0,alert_alert-223071113/5f6bf5fc-78cd-4ead-9b49-983de79261d9
2952,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-223006703/20c23b2e-b5b2-4166-872f-9e2a8813ca65
2953,alertas,JAM,Santiago,Dieciocho,0,"",0,alert_alert-223081186/aacb96e1-b8d0-4365-88a4-e7b2a9e96079
2954,alertas,HAZARD,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-223110691/7ea25bc6-eebd-453c-8910-41b6c08b8ddf
2955,alertas,JAM,"","Autopista Costanera Norte",0,"",0,alert_alert-223162064/05f7e8dc-b63d-40c1-a327-55f35835cf6d
2956,atascos,NONE,"",Salas,0,"",0,jam_1096903788
2957,atascos,NONE,"","Av. Costanera Andrés Bello",0,"",0,jam_1096966258
2958,atascos,NONE,"","Salida 0b-N > Alameda / Agustinas",0,"",0,jam_1096814160
2959,atascos,NONE,"","Ñuble",0,"",0,jam_1096954964
2960,alertas,POLICE,Providencia,"General Bustamante",0,"",0,alert_alert-223228338/ceec56e2-ddd2-4bfc-9eb3-30e20cf82ad4
2961,alertas,CHIT_CHAT,Santiago,"Santo Domingo",0,"",0,alert_alert-223179054/c0d3ed91-539e-46e3-9071-32c1e0a0a872
2962,alertas,POLICE,Santiago,Serrano,0,"",0,alert_alert-222937745/b7c8ee0b-baf6-46f3-866e-9a1a88b22f9d
2963,alertas,HAZARD,"","Autopista Costanera Norte",0,"",0,alert_alert-223007154/3ea635e1-6a4e-4a75-bf5d-a4059b5a9832
2964,alertas,HAZARD,Santiago,Matucana,0,"",0,alert_alert-222992146/e71ff8d5-3574-4555-9eb7-da8fc6da1300
2965,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-222927835/319a9a6c-e03f-404d-8093-f9d2a99d0f86
2966,alertas,HAZARD,"Quinta Normal","Salida 3b-N > Mapocho",0,"",0,alert_alert-223031926/8b5f4fee-6be0-4045-b71f-3d039c088680
2967,alertas,POLICE,Santiago,"Padre Alonso de Ovalle",0,"",0,alert_alert-222873073/0df2f3e2-6b0e-4b2e-9642-76a201fbf08b
2968,alertas,POLICE,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-222938040/7a335f16-8d00-4078-abfa-ff1d8a774ac7
2969,alertas,HAZARD,Santiago,Viel,0,"",0,alert_alert-223263137/09e7c63b-9e07-4ae5-95d4-cd536545db6c
2970,alertas,POLICE,Santiago,"París",0,"",0,alert_alert-223253519/5c395f1d-a797-41f4-8633-bbbbec88d68e
2971,alertas,HAZARD,Providencia,"General Bustamante",0,"",0,alert_alert-223233676/1a8938bc-c1d6-4473-b4ab-a20039ae5702
2972,alertas,HAZARD,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-223167536/79e97685-9afa-4f79-ac62-3e847873f89d
2973,atascos,NONE,"","Enrique Mac Iver",0,"",0,jam_1097247332
2974,atascos,NONE,"","Coronel Robles",0,"",0,jam_1094987080
2975,atascos,NONE,"","Nataniel Cox",0,"",0,jam_1097149758
2976,atascos,NONE,"",Portugal,0,"",0,jam_1096561116
2977,atascos,NONE,"","Huérfanos",0,"",0,jam_1097236462
2978,atascos,NONE,"","Salida 2a-N > Al Oriente / Costanera",0,"",0,jam_1097223912
2979,atascos,NONE,"","Santo Domingo",0,"",0,jam_1097286304
2980,atascos,NONE,"","Bascuñán Guerrero",0,"",0,jam_1097243524
2981,atascos,NONE,"",Viollier,0,"",0,jam_1097204104
2982,atascos,NONE,"","Autopista Central",0,"",0,jam_1097262742
2983,alertas,JAM,Santiago,"General Gana",0,"",0,alert_alert-223249190/c8161342-87f6-466d-9267-3797032bc9e8
2984,atascos,NONE,"",Portugal,0,"",0,jam_1097235720
2985,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-222967696/d0f89681-94f2-4d2f-81d3-c69497ad28b7
2986,alertas,JAM,Santiago,"Ismael Valdés Vergara",0,"",0,alert_alert-223263287/b783bfb8-3953-41b4-8796-f29c41946505
2987,alertas,POLICE,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-223032284/1a97972a-24a5-44ac-b122-12261f2577c8
2988,alertas,HAZARD,Santiago,Eyzaguirre,0,"",0,alert_alert-223176245/e9a271d2-0c68-4226-b1ee-be6c87f852a2
2989,alertas,HAZARD,"Estación Central","Concón",0,"",0,alert_alert-223072094/39a22fb9-9a2f-4ced-a070-bb0ac8cec895
2990,alertas,JAM,Santiago,"Manuel Antonio Tocornal",0,"",0,alert_alert-223333078/fcfedc9e-6bdb-4187-92ff-fc0f7c4afad2
2991,alertas,HAZARD,Santiago,"Exposición",0,"",0,alert_alert-223284005/b749285e-e622-4e58-8e06-d73612a3e9e0
2992,atascos,NONE,"","Arturo Prat",0,"",0,jam_1097536882
2993,atascos,NONE,"","Ñuble",0,"",0,jam_1097591134
2994,atascos,NONE,"","San Alfonso",0,"",0,jam_1097598782
2995,atascos,NONE,"",Herrera,0,"",0,jam_1097525258
2996,atascos,NONE,"","Autopista Central",0,"",0,jam_1097549016
2997,atascos,NONE,"","Av. Costanera Andrés Bello",0,"",0,jam_1097530540
2998,atascos,NONE,"","Fernando Manterola",0,"",0,jam_1097622436
2999,atascos,NONE,"","Entre Ríos",0,"",0,jam_1097529278
3000,atascos,NONE,"",Catedral,0,"",0,jam_1097530498
3001,alertas,HAZARD,Providencia,"Santa Isabel",0,"",0,alert_alert-223268466/f8a3118e-2bda-4511-9c54-84bf3b5166e6
3002,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-223229175/5c0eae59-cf23-4f0d-bfc9-e0d3e992b8da
3003,atascos,NONE,"","Autopista Central",0,"",0,jam_1097204428
3004,alertas,HAZARD,Santiago,Eyzaguirre,0,"",0,alert_alert-223012701/e7d221e7-73c0-45de-9921-0338dbc17651
3005,alertas,HAZARD,"Estación Central","8 de Enero",0,"",0,alert_alert-223338522/f80d8859-13e6-417f-af98-aa2dd8225083
3006,alertas,JAM,Santiago,"General Mackenna",0,"",0,alert_alert-223313321/328fca2c-fdc4-49d5-98aa-09a6d4a5783a
3007,alertas,POLICE,Santiago,"General Mackenna",0,"",0,alert_alert-223037448/246bb2ca-1b00-4c29-aca7-b52982dbebd6
3008,alertas,CHIT_CHAT,Providencia,"Av. Vicuña Mackenna",0,"",0,alert_alert-223067536/60485282-a286-4974-a56e-24cb86e926d2
3009,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-223082443/d9951a57-17e2-4b1a-a7b1-edc43ecc42eb
3010,alertas,POLICE,"Estación Central","Francisco Javier",0,"",0,alert_alert-223111974/66c9daae-6785-4dc2-9baf-80cbee335d7d
3011,alertas,CHIT_CHAT,Santiago,"General Mackenna",0,"",0,alert_alert-223082412/939f2ed4-8e96-4e1a-9314-67c5562e1074
3012,atascos,NONE,"","Av. Cardenal José María Caro",0,"",0,jam_1097892436
3013,atascos,NONE,"","Hermanos Amunátegui",0,"",0,jam_1097837890
3014,atascos,NONE,"","Fray Camilo Henríquez",0,"",0,jam_1097809978
3015,atascos,NONE,"",Domeyko,0,"",0,jam_1097942824
3016,atascos,NONE,"","Santo Domingo",0,"",0,jam_1097877036
3017,atascos,NONE,"",Miraflores,0,"",0,jam_1097927212
3018,atascos,NONE,"",Vergara,0,"",0,jam_1097911782
3019,atascos,NONE,"",Arica,0,"",0,jam_1097911528
3020,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1097813954
3021,atascos,NONE,"","Fábrica",0,"",0,jam_1097860812
3022,atascos,NONE,"","Roberto Espinoza",0,"",0,jam_1097900190
3023,alertas,CHIT_CHAT,"Estación Central","Francisco Javier",0,"",0,alert_alert-223293629/95977bb5-3dc8-4b89-8ac9-f26f92e89f01
3024,alertas,HAZARD,Santiago,"General Bulnes",0,"",0,alert_alert-223067793/72703d6f-4c20-43a7-afe6-d25fa5de5023
3025,alertas,JAM,Santiago,"Huérfanos",0,"",0,alert_alert-223032936/6e4fbd0c-fa08-47c0-888b-023a8d161265
3026,alertas,JAM,Santiago,"San Ignacio de Loyola",0,"",0,alert_alert-223335437/9f9f8642-0169-4b3c-bbd9-7193fc435b14
3027,alertas,HAZARD,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-223256453/862ebf02-85ce-4333-a87a-98784ba7d3ec
3028,alertas,HAZARD,"Quinta Normal","Av. San Pablo",0,"",0,alert_alert-223354154/ea5b00d5-9590-4075-be2e-4c2c7544cae3
3029,alertas,HAZARD,"Estación Central",Iquique,0,"",0,alert_alert-223264144/278f6c27-5d53-4c39-9d02-a4581ea5d5f4
3030,alertas,HAZARD,Santiago,"General Bulnes",0,"",0,alert_alert-223244468/e21e7df8-f068-441b-aba7-e1ce4fde10c1
3031,atascos,NONE,"","Manuel Antonio Tocornal",0,"",0,jam_1097591396
3032,atascos,NONE,"","Buzo Sobenes",0,"",0,jam_1098165846
3033,atascos,NONE,"","José Miguel de la Barra",0,"",0,jam_1098216260
3034,atascos,NONE,"","Eduardo Matte",0,"",0,jam_1098177072
3035,atascos,NONE,"","José Toribio Medina",0,"",0,jam_1098200340
3036,atascos,NONE,"","Antonia López de Bello",0,"",0,jam_1098185212
3037,atascos,NONE,"",Abtao,0,"",0,jam_1098173380
3038,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1098290378
3039,atascos,NONE,"","Purísima",0,"",0,jam_1098150072
3040,atascos,NONE,"","Coronel Robles",0,"",0,jam_1098239416
3041,alertas,HAZARD,Providencia,"Av. Providencia",0,"",0,alert_alert-223264032/c3d3119e-f440-487a-9dea-86c778886052
3042,alertas,HAZARD,"","Autopista Central - Eje Gral. Velásquez",0,"",0,alert_alert-223403246/111ada88-7a61-4ecf-ab01-99ca52a24af2
3043,alertas,HAZARD,Santiago,"General Bulnes",0,"",0,alert_alert-223409451/310a66cb-0b5f-405f-b63f-7d8f880eb7fe
3044,alertas,JAM,Santiago,Toesca,0,"",0,alert_alert-223334772/a4732c6b-44e5-440e-85b0-a35792bab91b
3045,alertas,JAM,Santiago,"José Miguel de la Barra",0,"",0,alert_alert-223340356/81a7b9ae-f66a-47f5-b23b-78a86990ebeb
3046,alertas,POLICE,Santiago,"San Diego",0,"",0,alert_alert-223230040/85c86125-6c5a-4465-a039-16d811ee48df
3047,alertas,HAZARD,Recoleta,"Av. Recoleta",0,"",0,alert_alert-223215255/94d9f41f-e9bf-4258-9d14-8ecd60d0a822
3048,atascos,NONE,"","Av. Recoleta",0,"",0,jam_1098482044
3049,atascos,NONE,"","Dávila Baeza",0,"",0,jam_1098536496
3050,atascos,NONE,"","Curicó",0,"",0,jam_1098528792
3051,atascos,NONE,"","San Dionisio",0,"",0,jam_1098477576
3052,atascos,NONE,"","Compañía de Jesús",0,"",0,jam_1098602430
3053,atascos,NONE,"","Av. Matucana",0,"",0,jam_1098598546
3054,atascos,NONE,"","San Antonio",0,"",0,jam_1098482070
3055,alertas,HAZARD,Santiago,"General Bulnes",0,"",0,alert_alert-223354960/c34f23ef-7b91-4951-9efc-24075436f606
3056,alertas,HAZARD,"","Autopista Costanera Norte",0,"",0,alert_alert-223234989/58e54812-9bff-4f2b-9fe5-622f0680e5a6
3057,alertas,POLICE,Santiago,Lira,0,"",0,alert_alert-223508245/71f9743b-eef3-4cd8-a75c-46112bd555cd
3058,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-223478356/3ee76826-8606-4193-b5f9-d26bbdd9038f
3059,alertas,HAZARD,"","Autopista Costanera Norte",0,"",0,alert_alert-223483418/f92ac654-f354-413e-a887-ab1fe1b16fc1
3060,alertas,POLICE,Santiago,"Exposición",0,"",0,alert_alert-223478437/f240b1bc-d2f0-4524-a6a6-efaf3e9911b5
3061,atascos,NONE,"","Santa Elena",0,"",0,jam_1098907238
3062,atascos,NONE,"","Av. Francisco Bilbao",0,"",0,jam_1080643336
3063,atascos,NONE,"","Padre Alonso de Ovalle",0,"",0,jam_1098868484
3064,atascos,NONE,"","Santa Isabel",0,"",0,jam_1098922762
3065,atascos,NONE,"","Fanor Velasco",0,"",0,jam_1098861022
3066,atascos,NONE,"",Portugal,0,"",0,jam_1098907026
3067,atascos,NONE,"",Vergara,0,"",0,jam_1098833804
3068,atascos,NONE,"","Autopista Central",0,"",0,jam_1098954470
3069,alertas,JAM,Santiago,"Ñuble",0,"",0,alert_alert-223355906/9f413e8f-b364-48b9-b763-b5c6b953cedb
3070,alertas,JAM,Santiago,"Ñuble",0,"",0,alert_alert-223498613/fc79baf0-e4fb-47ca-b8fa-6d339ad48ed9
3071,alertas,HAZARD,Recoleta,"Pío Nono",0,"",0,alert_alert-223526708/44f865d6-1f19-442b-8238-b5003f00f316
3072,atascos,NONE,"",Merced,0,"",0,jam_1099165578
3073,atascos,NONE,"","Santa Elvira",0,"",0,jam_1099117978
3074,atascos,NONE,"","Zuazagoitía",0,"",0,jam_1099208116
3075,atascos,NONE,"",Dieciocho,0,"",0,jam_1099133368
3076,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1099118072
3077,atascos,NONE,"","Av. Cardenal José María Caro",0,"",0,jam_1099266552
3078,atascos,NONE,"","Santo Domingo",0,"",0,jam_1099243072
3079,atascos,NONE,"","Almirante Barroso",0,"",0,jam_1099165528
3080,atascos,NONE,"","Av. Pedro Montt",0,"",0,jam_1099161446
3081,atascos,NONE,"","Ñuble",0,"",0,jam_1099118186
3082,atascos,NONE,"","San Antonio",0,"",0,jam_1099274352
3083,atascos,NONE,"","Erasmo Escala",0,"",0,jam_1099223418
3084,alertas,JAM,Santiago,"Ñuble",0,"",0,alert_alert-223349679/483558ea-7864-4593-9f3f-51b5104e6c1e
3085,alertas,POLICE,Santiago,"Diagonal Paraguay",0,"",0,alert_alert-223244840/7aba8d73-fd97-4b3b-a253-f7242201ce6a
3086,alertas,POLICE,Santiago,Matucana,0,"",0,alert_alert-223274881/191f3d76-180e-48b1-9254-e5171eca9f21
3087,atascos,NONE,"","Antonio Ebner",0,"",0,jam_1099528852
3088,atascos,NONE,"","Fray Camilo Henríquez",0,"",0,jam_1099634364
3089,atascos,NONE,"","Autopista Costanera Norte",0,"",0,jam_1099544770
3090,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_1099505646
3091,atascos,NONE,"","José Toribio Medina",0,"",0,jam_1099494168
3092,atascos,NONE,"",Coquimbo,0,"",0,jam_1099540776
3093,atascos,NONE,"",Jujuy,0,"",0,jam_1099517494
3094,atascos,NONE,"","General Mackenna",0,"",0,jam_1097896338
3095,atascos,NONE,"",Aguirre,0,"",0,jam_1099506026
3096,alertas,HAZARD,Santiago,Viel,0,"",0,alert_alert-223454217/c8dff604-4977-4a27-95ae-929e7a04eb80
3097,alertas,JAM,Santiago,"Santa Isabel",0,"",0,alert_alert-223275265/f001529e-6008-43e0-b5d4-f4567f8748f1
3098,alertas,JAM,Santiago,"José Miguel de la Barra",0,"",0,alert_alert-223216441/653eb183-23f7-4135-bac3-3b0324199a2f
3099,alertas,JAM,Santiago,"Ñuble",0,"",0,alert_alert-223556295/d4eca46e-8e0a-4d47-a045-a22caf3e28f5
3100,alertas,ACCIDENT,Santiago,Portugal,0,"",0,alert_alert-223384706/5c4f80d1-39d9-4bf6-885f-39984397b7e3
3101,alertas,HAZARD,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-223236025/032c2d26-6eb3-42b0-8a1e-b38a6543fdea
3102,alertas,JAM,Santiago,"Av. Manuel Rodríguez",0,"",0,alert_alert-223510943/6b43a6a4-7660-4f42-8070-bd80facad947
3103,alertas,ACCIDENT,"","Autopista Central",0,"",0,alert_alert-223424735/256c2118-0aaa-485d-9148-deff65efe347
3104,alertas,JAM,Santiago,"Tarapacá",0,"",0,alert_alert-223447806/c5551404-3d7b-4310-92ae-affb70946c37
3105,alertas,POLICE,Santiago,Franklin,0,"",0,alert_alert-223270540/b0260e13-8344-4c3f-9aa1-fc5171997d31
3106,alertas,HAZARD,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-223357432/5bf72dd9-a469-4476-b156-3b42fe0bdeeb
3107,atascos,NONE,"","Sepúlveda Leyton",0,"",0,jam_1099802200
3108,atascos,NONE,"","Rafael Sotomayor",0,"",0,jam_1099927690
3109,atascos,NONE,"",Teatinos,0,"",0,jam_1099850118
3110,atascos,NONE,"","Almirante Churruca",0,"",0,jam_1099908248
3111,atascos,NONE,"","Artemio Gutiérrez",0,"",0,jam_1099838138
3112,atascos,NONE,"","San Diego",0,"",0,jam_1099876842
3113,atascos,NONE,"",Libertad,0,"",0,jam_1099962878
